modelo,ano,preco,mileage
5 Series,2023,51800,33190
i3,2015,60129,22262
5 Series,2016,65681,10019
i3,2016,33395,34428
i3,2016,19265,31016
Z4,2014,76246,115717
Z4,2012,39096,111882
5 Series,2018,16187,19287
i3,2017,58928,14905
5 Series,2016,58374,87908
i3,2017,72321,83966
3 Series,2015,53854,25468
5 Series,2019,69144,100140
3 Series,2014,74423,33031
X1,2022,39307,74238
3 Series,2022,22065,59982
X1,2013,68903,96929
i3,2014,67370,123371
i3,2017,61913,122216
3 Series,2010,52433,149669
5 Series,2012,49550,34324
Z4,2022,19184,31645
3 Series,2021,69708,134160
X1,2021,28715,32781
i3,2020,27143,117974
i3,2016,40885,60836
X1,2020,58587,76530
5 Series,2018,68086,68671
i3,2019,64293,24730
i3,2011,65051,31714
3 Series,2010,53338,121206
Z4,2017,26483,17856
Z4,2010,74987,143111
5 Series,2021,44087,30299
i3,2018,78618,55271
X1,2014,26541,9369
Z4,2019,42210,118927
Z4,2015,21823,85008
X1,2016,79966,117182
X1,2012,37605,98558
5 Series,2012,66631,101982
Z4,2012,75145,52322
5 Series,2022,45656,27944
i3,2018,70954,145874
5 Series,2011,32895,103396
i3,2015,63824,141090
5 Series,2011,34691,41645
Z4,2022,63407,55489
i3,2020,26793,128941
3 Series,2014,67932,63853
5 Series,2013,71454,98553
X1,2018,65991,145976
3 Series,2012,29441,11793
i3,2016,34015,90930
i3,2010,20562,27271
X1,2012,18936,11226
5 Series,2016,43796,93591
Z4,2017,70265,143395
i3,2012,74368,14305
3 Series,2013,28223,117805
5 Series,2011,69328,140397
X1,2023,46664,102742
i3,2023,51443,130502
5 Series,2017,59294,30758
X1,2011,71492,119460
5 Series,2021,57985,33969
i3,2014,15352,109931
3 Series,2010,74955,98474
5 Series,2018,74406,24526
X1,2011,71871,19495
3 Series,2022,67746,32332
i3,2014,16517,36083
i3,2016,22968,77575
5 Series,2012,44980,86934
Z4,2021,51909,138060
3 Series,2012,63595,116097
3 Series,2015,78400,111977
Z4,2017,30149,36494
i3,2023,51815,132466
3 Series,2015,68172,72322
i3,2021,46172,122378
Z4,2010,36968,35655
5 Series,2022,73180,49320
3 Series,2013,17563,102145
X1,2014,61993,103566
3 Series,2014,63400,123467
i3,2021,28952,113668
i3,2013,63662,37192
3 Series,2019,30479,28423
Z4,2023,72311,16987
X1,2022,42511,18166
X1,2017,15339,43066
i3,2017,74895,46778
X1,2011,33765,46834
3 Series,2012,55433,130324
Z4,2010,18023,79123
i3,2022,34576,81279
3 Series,2017,34291,37808
3 Series,2017,34489,119992
5 Series,2016,33236,131721
Z4,2018,17853,46557
Z4,2012,26726,87250
i3,2012,39082,86752
5 Series,2012,41617,70803
X1,2022,41737,15505
X1,2016,63827,92846
i3,2019,25678,72759
i3,2017,67015,53270
X1,2010,76630,14458
Z4,2022,26473,55307
i3,2018,67073,105505
Z4,2012,47012,36789
3 Series,2010,52352,48018
i3,2021,46215,10520
Z4,2021,49018,75600
3 Series,2019,65459,106288
Z4,2019,66956,139451
X1,2019,21491,66087
3 Series,2018,51160,115390
X1,2019,44460,50237
i3,2019,36240,48686
X1,2013,16736,148499
5 Series,2021,38682,129274
i3,2014,75886,74963
i3,2020,57927,109166
Z4,2018,44087,89255
Z4,2023,22158,60827
i3,2013,37759,86325
Z4,2022,37195,125713
Z4,2014,35712,104319
X1,2015,38896,71636
3 Series,2012,76356,142760
X1,2010,62613,14978
i3,2018,35709,136195
X1,2013,49817,142965
3 Series,2016,51085,48525
i3,2016,36840,51280
5 Series,2018,34793,16534
5 Series,2013,36067,86468
3 Series,2014,28076,139127
Z4,2023,38888,136500
i3,2023,40216,98346
i3,2017,47979,12143
i3,2013,77461,47999
3 Series,2018,54134,142311
X1,2011,45238,51312
3 Series,2010,52386,20670
Z4,2014,55551,25226
Z4,2022,69303,62746
3 Series,2020,26124,145617
3 Series,2015,23757,76326
X1,2014,70276,130634
3 Series,2023,31306,20545
Z4,2010,61372,5793
5 Series,2023,33654,131201
3 Series,2012,43725,64873
5 Series,2015,46913,137606
3 Series,2019,16652,143098
i3,2012,63081,41399
i3,2019,15155,46937
5 Series,2020,19116,6509
Z4,2022,16788,63234
i3,2018,16567,86821
3 Series,2016,68263,77264
3 Series,2014,16116,86006
Z4,2019,49567,15812
Z4,2010,29775,30990
5 Series,2011,34173,148461
X1,2021,69385,64016
X1,2012,47633,133193
i3,2010,34327,39547
X1,2021,74999,6443
3 Series,2013,33938,127036
Z4,2022,32605,41450
X1,2015,47459,65694
5 Series,2010,32355,146295
X1,2021,72596,122832
Z4,2021,43323,12354
i3,2011,64412,60805
Z4,2014,24871,131246
Z4,2010,58059,143716
i3,2014,29910,11719
X1,2016,66766,113054
Z4,2012,46484,26647
X1,2012,72592,74355
3 Series,2015,39789,11526
X1,2020,70512,66941
X1,2018,58135,128430
X1,2016,19349,140949
3 Series,2012,78007,110618
3 Series,2022,27033,8423
i3,2011,75506,145115
i3,2023,40835,103647
3 Series,2021,17419,97714
3 Series,2010,60400,81329
Z4,2013,21011,5161
i3,2013,21578,123008
X1,2017,72493,73055
X1,2014,27897,54586
Z4,2010,75787,118408
Z4,2018,75200,56658
3 Series,2012,20194,73560
i3,2019,22446,30084
i3,2016,54452,49616
i3,2018,66573,142038
i3,2012,65897,106560
Z4,2018,70771,115511
i3,2010,54781,35654
i3,2020,56937,109214
5 Series,2015,34202,64203
5 Series,2017,52869,78900
5 Series,2019,60109,133943
3 Series,2019,68487,141484
5 Series,2011,65819,49706
3 Series,2020,20957,109175
i3,2012,62699,41469
X1,2018,53109,70405
i3,2013,25951,84721
Z4,2010,67174,70675
Z4,2022,45690,110892
Z4,2014,31537,138794
Z4,2020,29506,30048
5 Series,2022,44577,123625
3 Series,2010,18099,92059
i3,2018,66652,106135
Z4,2010,52590,47004
5 Series,2012,37354,98922
Z4,2011,70904,120974
5 Series,2013,47689,10274
X1,2013,28454,33071
i3,2012,18262,97197
Z4,2017,36227,27232
X1,2014,55617,53391
3 Series,2014,45017,120077
3 Series,2016,52158,99184
5 Series,2021,28458,87115
X1,2014,57838,12231
3 Series,2020,65143,43187
Z4,2015,30240,72242
3 Series,2021,66993,49846
3 Series,2018,64394,22837
3 Series,2012,27596,65503
3 Series,2021,51579,69829
5 Series,2021,62394,121214
i3,2010,64983,51874
5 Series,2021,73633,100837
Z4,2015,65038,142336
Z4,2013,28082,111295
X1,2012,59055,80881
Z4,2020,73266,97274
X1,2019,77337,27134
5 Series,2013,15056,47520
5 Series,2012,40611,62190
i3,2023,21653,44767
Z4,2023,76066,91794
Z4,2013,31162,17812
Z4,2020,75873,29978
Z4,2016,51718,54137
5 Series,2012,64634,114462
5 Series,2023,54329,21608
3 Series,2012,42078,107892
Z4,2017,24442,93807
i3,2023,20270,132348
X1,2014,62169,100185
5 Series,2016,31381,140545
3 Series,2023,44174,115417
X1,2017,16205,46788
5 Series,2019,39706,48119
i3,2017,76617,23584
X1,2011,58878,95684
i3,2018,76387,141607
3 Series,2019,45362,41342
3 Series,2010,41345,106235
X1,2014,50431,104319
i3,2022,49037,124747
X1,2017,75995,50946
X1,2010,31005,96960
i3,2018,45977,46038
i3,2019,46834,59876
i3,2020,46442,79460
X1,2011,71721,5752
5 Series,2022,35614,134374
X1,2023,34335,80089
i3,2014,63950,7598
Z4,2019,47909,38121
Z4,2014,27949,50801
Z4,2011,68418,143784
X1,2023,75340,13532
3 Series,2019,19106,93910
5 Series,2016,36621,66018
5 Series,2014,35048,107021
Z4,2018,79172,90372
i3,2017,15954,91670
X1,2013,38290,48048
i3,2019,42523,41872
5 Series,2010,16906,90817
i3,2022,78857,34721
3 Series,2023,43638,21322
i3,2013,38432,139279
5 Series,2011,31734,60151
5 Series,2022,17544,92416
3 Series,2017,55935,5447
5 Series,2016,52143,89565
Z4,2019,23491,54102
i3,2012,48059,87697
X1,2013,36331,140669
Z4,2013,58951,100236
Z4,2018,37339,53602
Z4,2010,21064,117678
5 Series,2021,72415,52289
i3,2018,64319,149892
Z4,2022,35351,14245
Z4,2012,79159,34468
5 Series,2019,36344,85636
X1,2018,29741,60974
i3,2010,46571,129706
3 Series,2015,24769,51052
i3,2020,49501,113252
i3,2019,60137,74452
i3,2015,21034,28657
i3,2021,21453,135565
5 Series,2012,44638,72947
Z4,2022,49784,57051
i3,2010,29476,109239
5 Series,2014,15929,21532
3 Series,2018,22446,125852
3 Series,2012,65333,133670
i3,2015,57146,44439
i3,2018,72122,114214
Z4,2013,60475,106909
3 Series,2011,76440,9098
X1,2018,49390,98745
Z4,2021,17812,69130
i3,2022,36800,25800
X1,2012,20259,94179
3 Series,2013,58977,133630
3 Series,2019,59191,106163
5 Series,2013,63149,33227
5 Series,2014,43238,40826
5 Series,2012,44668,10201
X1,2018,37828,146617
X1,2015,61674,106284
i3,2012,50943,28488
3 Series,2015,64997,29717
5 Series,2022,60285,54844
3 Series,2011,51713,76119
Z4,2012,18860,40203
Z4,2013,37373,130021
3 Series,2021,77189,46443
Z4,2011,68955,16245
X1,2023,70815,46070
5 Series,2023,74809,73179
X1,2014,54809,22272
5 Series,2023,63989,32754
i3,2022,54623,52662
3 Series,2023,34210,24275
5 Series,2011,78664,54078
5 Series,2021,48193,11756
5 Series,2022,24197,137757
Z4,2023,49054,5827
X1,2016,67947,42067
i3,2011,65386,98546
i3,2010,18650,122971
5 Series,2015,69720,101853
5 Series,2012,62014,148386
3 Series,2017,77107,120976
3 Series,2018,33384,74431
i3,2020,39128,94600
X1,2015,56078,19515
Z4,2021,28656,26995
3 Series,2020,52338,31384
X1,2023,16300,128982
Z4,2018,37052,18945
X1,2013,49673,57035
i3,2015,30572,137191
i3,2020,29122,61328
i3,2017,78670,147404
5 Series,2018,51503,63144
i3,2012,37928,28214
X1,2021,51421,66892
5 Series,2013,55630,114947
Z4,2018,18536,143776
Z4,2016,57341,138795
i3,2010,44429,5119
Z4,2022,43017,30362
3 Series,2022,32649,41158
X1,2020,72864,105482
3 Series,2020,54531,127003
5 Series,2012,69050,75460
i3,2011,25681,146400
3 Series,2020,31967,10243
X1,2012,78896,145250
Z4,2022,35222,44921
X1,2020,75650,98575
X1,2013,22353,29779
3 Series,2011,19634,50401
3 Series,2013,20524,75300
5 Series,2011,64437,100057
i3,2010,52149,56730
3 Series,2019,32816,9256
3 Series,2017,36145,30278
5 Series,2010,25390,29587
i3,2015,39296,42627
5 Series,2020,64837,41035
5 Series,2015,17326,140285
5 Series,2011,19906,48750
Z4,2021,34864,6108
Z4,2016,61629,83523
Z4,2019,63894,46456
i3,2019,56565,76670
i3,2017,31381,59843
3 Series,2020,60089,33770
5 Series,2020,71382,63996
X1,2021,44915,81714
5 Series,2010,45886,104959
Z4,2023,21600,13858
X1,2013,70328,104801
Z4,2011,68941,127750
i3,2022,21864,101256
5 Series,2011,72311,38714
3 Series,2016,72447,16134
5 Series,2022,73595,19066
i3,2022,65924,115577
i3,2023,79066,56617
X1,2018,58218,68933
Z4,2016,36731,69483
X1,2023,30835,15219
i3,2011,52598,67327
i3,2023,38762,80818
X1,2022,53426,114523
5 Series,2019,28193,57393
3 Series,2022,61224,51962
3 Series,2023,34359,86191
3 Series,2019,48316,96197
5 Series,2012,23610,53870
i3,2016,34445,66989
i3,2013,34699,51377
3 Series,2022,76812,22686
5 Series,2023,42308,127909
3 Series,2018,20068,120880
i3,2014,37427,72334
Z4,2015,44261,55780
X1,2017,79440,118192
Z4,2018,37403,88729
3 Series,2017,39690,17471
X1,2020,45143,109728
3 Series,2014,47424,52898
5 Series,2016,21994,56918
5 Series,2012,15491,120495
X1,2019,60290,19251
3 Series,2016,75781,103354
X1,2018,17176,91254
i3,2016,50852,101753
5 Series,2015,15262,74616
Z4,2012,50988,72177
Z4,2013,59857,54361
5 Series,2013,22761,59442
X1,2019,43417,30756
3 Series,2023,75784,85271
i3,2020,42689,104592
3 Series,2018,69526,9616
i3,2011,74671,74838
i3,2021,41001,36354
X1,2015,53817,13859
i3,2023,66982,20514
3 Series,2022,45572,56729
Z4,2018,48726,67991
Z4,2022,53242,47247
Z4,2010,20822,62174
5 Series,2021,38634,69620
5 Series,2018,16568,69784
3 Series,2012,66670,118764
3 Series,2015,21790,12887
Z4,2016,57113,10719
3 Series,2014,26428,99054
5 Series,2014,63313,71087
Z4,2011,71855,103793
i3,2021,32798,70243
X1,2014,39874,141608
X1,2012,15228,94322
Z4,2012,28919,53025
Z4,2012,66099,117952
5 Series,2012,58522,147150
X1,2020,52057,57664
3 Series,2020,50614,111037
Z4,2010,49651,126276
Z4,2021,76977,146655
i3,2023,15137,46314
X1,2011,54502,90685
Z4,2015,65789,20564
3 Series,2015,42839,92892
3 Series,2012,45682,51946
X1,2010,74189,108562
X1,2014,37197,85864
5 Series,2012,56633,52113
3 Series,2012,23509,83789
X1,2023,68574,69709
5 Series,2023,48930,45872
X1,2015,44484,71595
5 Series,2016,32689,6740
Z4,2016,34352,57747
X1,2021,65578,145578
3 Series,2012,71974,136262
5 Series,2020,67623,139892
3 Series,2012,31766,46134
X1,2012,15334,14341
Z4,2022,26761,58255
5 Series,2013,36951,28531
5 Series,2020,42516,10480
i3,2015,56709,133192
i3,2014,26092,36506
5 Series,2022,67561,12081
3 Series,2018,54920,12294
Z4,2022,24352,118134
i3,2015,69678,136295
i3,2013,56525,48539
X1,2023,39781,117335
X1,2010,31099,26156
Z4,2023,66328,61833
Z4,2021,54265,71635
5 Series,2010,45745,130307
i3,2021,15882,27116
i3,2023,39881,111781
i3,2012,18013,56195
X1,2021,16538,145400
i3,2010,66984,100614
Z4,2011,61946,54941
5 Series,2019,20408,78305
3 Series,2020,76046,146144
5 Series,2020,20009,120930
3 Series,2010,75070,120978
3 Series,2020,61079,5007
X1,2016,50786,104749
Z4,2020,75763,117077
Z4,2017,63210,65359
Z4,2010,68954,138005
i3,2019,33421,100514
5 Series,2020,67252,100473
Z4,2010,69454,121499
Z4,2010,25843,129565
i3,2013,66116,43026
X1,2019,74488,11632
5 Series,2019,16157,8999
3 Series,2014,38660,50435
Z4,2023,44769,10475
Z4,2023,76387,34047
3 Series,2017,53698,73477
i3,2023,39053,105494
i3,2013,17016,132356
5 Series,2023,72439,136744
Z4,2013,57290,45017
3 Series,2021,24440,26969
i3,2015,27043,75086
5 Series,2016,69897,143888
i3,2022,17704,149898
X1,2015,75696,14805
3 Series,2016,55107,41690
Z4,2020,53851,119898
i3,2017,57921,103714
Z4,2020,52686,103453
X1,2021,49279,20350
5 Series,2011,39498,5615
3 Series,2015,47094,126168
i3,2018,31805,136599
X1,2020,16538,55995
5 Series,2023,22882,30135
X1,2011,57235,127759
i3,2015,35800,22798
i3,2022,32503,132748
5 Series,2023,70432,52518
i3,2017,18420,58502
i3,2021,42417,60479
3 Series,2023,58591,64133
X1,2016,41155,117660
i3,2019,30002,91281
X1,2017,73348,88117
X1,2018,74196,140121
3 Series,2011,49662,109247
5 Series,2016,56101,114958
X1,2011,66665,51128
i3,2014,46429,32661
Z4,2018,52195,71531
3 Series,2017,51797,103240
3 Series,2019,70853,141365
Z4,2021,56045,61887
i3,2019,50140,86743
3 Series,2023,44223,125667
i3,2023,24267,95153
5 Series,2012,16541,18095
i3,2023,67479,5429
5 Series,2012,78040,47615
i3,2019,18638,85883
5 Series,2022,20177,138830
3 Series,2019,52484,92018
3 Series,2011,21342,123485
5 Series,2012,79741,93359
3 Series,2011,24368,99242
i3,2020,50445,26087
i3,2023,60575,48758
i3,2020,64168,117327
Z4,2013,51838,20060
3 Series,2012,77040,130240
i3,2015,63941,27649
3 Series,2019,58410,12153
X1,2021,23324,42395
5 Series,2019,55380,76353
X1,2010,58316,46041
X1,2013,26306,40483
3 Series,2014,27527,122524
i3,2023,47569,62679
Z4,2017,56704,89899
5 Series,2015,57075,8156
5 Series,2017,37201,19007
Z4,2016,28617,109603
Z4,2022,63008,40572
3 Series,2022,64491,13843
i3,2010,63431,76572
5 Series,2019,40388,64788
5 Series,2023,69665,110489
3 Series,2015,54380,122259
5 Series,2017,48294,130599
5 Series,2010,34702,122953
i3,2016,42621,8835
i3,2010,73322,56980
i3,2017,59869,62450
i3,2021,79204,42585
5 Series,2013,40959,110927
5 Series,2018,71948,114155
5 Series,2022,33780,109015
X1,2014,32371,82897
X1,2023,71920,26809
i3,2017,54985,44440
i3,2011,61942,117429
5 Series,2016,39913,147320
Z4,2019,21070,75849
X1,2017,29273,101578
3 Series,2021,73050,84170
i3,2015,79009,148460
i3,2022,62344,66059
3 Series,2012,35787,137328
3 Series,2022,49341,61718
3 Series,2010,17687,72338
i3,2018,38146,111206
Z4,2014,20457,47668
Z4,2011,40230,17631
i3,2012,67938,140336
i3,2023,24416,30762
5 Series,2014,21296,106602
i3,2014,70819,63390
5 Series,2015,51034,39005
i3,2022,48642,71227
X1,2021,71013,121898
5 Series,2019,77710,54828
5 Series,2015,58828,13423
X1,2013,70575,99387
Z4,2021,51598,35327
Z4,2012,27388,45110
Z4,2023,25619,139190
i3,2011,34912,51338
3 Series,2020,61334,32041
5 Series,2014,52102,52792
3 Series,2023,77576,51220
i3,2017,66981,110938
Z4,2010,77340,70472
3 Series,2021,15029,107089
3 Series,2021,46858,101422
X1,2012,30010,56253
i3,2013,29425,9647
Z4,2014,78243,59499
5 Series,2019,16531,110799
5 Series,2013,21673,21794
X1,2019,35320,39159
X1,2022,53981,68349
i3,2013,26665,101378
Z4,2018,30443,96327
5 Series,2022,68821,75073
i3,2021,79762,107308
5 Series,2018,60483,5273
i3,2018,24447,115391
5 Series,2011,69648,59351
X1,2022,31140,112381
X1,2011,79158,87116
Z4,2012,24944,86341
3 Series,2010,53350,117574
X1,2020,54228,140038
i3,2013,51168,105447
5 Series,2019,44000,54733
Z4,2023,27319,75608
Z4,2023,76616,31701
3 Series,2023,57693,65713
5 Series,2011,49659,47864
3 Series,2016,72151,17285
5 Series,2018,55879,31852
i3,2016,62261,18949
X1,2019,39779,56665
X1,2018,64398,77107
i3,2011,21751,131598
5 Series,2010,75236,133388
i3,2019,74612,77683
i3,2013,60992,77757
X1,2021,41770,76917
i3,2010,27496,88669
X1,2010,29416,84619
Z4,2020,67740,132447
X1,2015,23923,54868
i3,2010,51896,21365
Z4,2020,33640,12197
X1,2017,26616,148093
3 Series,2019,53713,88904
5 Series,2012,43272,54331
5 Series,2015,44934,25535
3 Series,2014,69739,147788
X1,2021,21199,39747
5 Series,2019,20446,50366
X1,2015,15810,84406
X1,2015,23565,135757
Z4,2019,67299,42010
X1,2017,21032,129854
Z4,2020,25265,6065
5 Series,2015,40083,96898
Z4,2021,53510,61967
3 Series,2015,32265,102167
5 Series,2022,37156,80309
i3,2018,18169,8217
X1,2023,32157,100407
5 Series,2018,65881,24787
i3,2018,39319,67161
3 Series,2013,24808,51372
Z4,2013,15523,145571
i3,2020,70220,45605
Z4,2014,28637,36596
i3,2020,56863,51286
3 Series,2017,48734,57156
i3,2013,29452,112971
Z4,2022,67434,39573
Z4,2010,36786,127990
3 Series,2020,36304,132188
3 Series,2012,40136,104791
X1,2016,21981,135323
Z4,2014,41840,42749
i3,2016,61406,99893
Z4,2015,19281,63914
Z4,2013,78903,29652
X1,2014,53312,22644
5 Series,2015,70108,12265
X1,2016,76652,126845
X1,2011,67791,99575
5 Series,2011,22597,64729
5 Series,2019,30856,141826
i3,2010,25650,102521
i3,2018,62322,46368
Z4,2012,47923,119673
X1,2010,25450,115767
i3,2010,59943,39846
5 Series,2020,40828,87279
i3,2023,41611,80153
3 Series,2018,40655,13655
Z4,2011,76164,103681
i3,2016,46304,119836
Z4,2017,48181,147787
i3,2015,71071,105003
i3,2018,49984,56846
X1,2017,19745,132860
5 Series,2010,62767,14138
i3,2020,32032,82734
i3,2019,39793,96169
i3,2011,39662,77253
Z4,2011,23449,84490
X1,2014,22885,33103
3 Series,2013,26858,71116
5 Series,2014,51897,6515
5 Series,2019,52517,57721
X1,2023,60284,60200
i3,2015,46837,81737
X1,2013,38620,118897
Z4,2010,64338,77232
Z4,2020,62319,129276
i3,2021,54390,118944
5 Series,2013,79376,33718
X1,2012,67274,14804
Z4,2011,33326,74682
5 Series,2019,50473,135670
i3,2010,18515,147324
i3,2014,18347,5085
X1,2020,17694,120498
i3,2012,50790,43641
Z4,2018,64975,125748
Z4,2010,35663,75615
3 Series,2021,63929,11119
5 Series,2016,37751,52742
X1,2016,55139,146209
Z4,2012,39157,43395
3 Series,2018,45310,114813
5 Series,2020,53519,46896
i3,2023,75944,68743
X1,2013,79893,6283
i3,2013,30909,144544
i3,2012,78465,72519
3 Series,2022,77973,78096
3 Series,2023,79905,50322
Z4,2022,37333,12861
Z4,2016,70382,77974
X1,2014,74054,57292
3 Series,2016,29217,128316
3 Series,2022,26841,56080
5 Series,2013,23306,132893
3 Series,2023,47637,128691
X1,2020,57509,116717
i3,2022,35616,38379
X1,2015,29968,109543
Z4,2019,18960,79719
i3,2013,50214,47400
i3,2021,26580,102223
Z4,2020,39298,63689
5 Series,2020,51898,105294
Z4,2022,39433,47291
i3,2021,18170,59665
3 Series,2017,36373,7129
5 Series,2020,28952,56611
3 Series,2021,78922,66660
i3,2018,27881,21076
X1,2010,34091,97790
X1,2019,15705,78667
5 Series,2010,41292,94044
3 Series,2018,40378,46839
5 Series,2020,22731,44223
X1,2014,65810,76134
